accuracy,precision,recall,f1,confusion_matrix
0.87,0.8333333333333334,0.9183673469387755,0.8737864077669902,"[[84 18]
 [ 8 90]]"
0.88,0.8571428571428571,0.9357798165137615,0.8947368421052632,"[[ 74  17]
 [  7 102]]"
0.9,0.8771929824561403,0.9433962264150944,0.9090909090909091,"[[ 80  14]
 [  6 100]]"
0.84,0.8118811881188119,0.8631578947368421,0.8367346938775511,"[[86 19]
 [13 82]]"
0.86,0.8090909090909091,0.9270833333333334,0.8640776699029126,"[[83 21]
 [ 7 89]]"
0.895,0.9224137931034483,0.8991596638655462,0.9106382978723404,"[[ 72   9]
 [ 12 107]]"
0.89,0.868421052631579,0.9339622641509434,0.9,"[[79 15]
 [ 7 99]]"
0.875,0.8347107438016529,0.9528301886792453,0.8898678414096917,"[[ 74  20]
 [  5 101]]"
0.88,0.8805970149253731,0.9365079365079365,0.9076923076923077,"[[ 58  16]
 [  8 118]]"
0.87,0.84,0.8936170212765957,0.865979381443299,"[[90 16]
 [10 84]]"
0.905,0.8983050847457628,0.9380530973451328,0.9177489177489178,"[[ 75  12]
 [  7 106]]"
0.88,0.8384615384615385,0.9732142857142857,0.9008264462809917,"[[ 67  21]
 [  3 109]]"
0.87,0.8319327731092437,0.9428571428571428,0.8839285714285714,"[[75 20]
 [ 6 99]]"
0.885,0.896551724137931,0.9043478260869565,0.9004329004329005,"[[ 73  12]
 [ 11 104]]"
0.865,0.8495575221238938,0.9056603773584906,0.8767123287671232,"[[77 17]
 [10 96]]"
0.885,0.8672566371681416,0.9245283018867925,0.8949771689497716,"[[79 15]
 [ 8 98]]"
0.905,0.8916666666666667,0.9469026548672567,0.9184549356223176,"[[ 74  13]
 [  6 107]]"
0.85,0.8130081300813008,0.9345794392523364,0.8695652173913043,"[[ 70  23]
 [  7 100]]"
0.89,0.9026548672566371,0.9026548672566371,0.9026548672566371,"[[ 76  11]
 [ 11 102]]"
0.88,0.8416666666666667,0.9528301886792453,0.8938053097345132,"[[ 75  19]
 [  5 101]]"
0.89,0.8272727272727273,0.9680851063829787,0.8921568627450981,"[[87 19]
 [ 3 91]]"
0.855,0.8596491228070176,0.8828828828828829,0.8711111111111111,"[[73 16]
 [13 98]]"
0.885,0.8442622950819673,0.9626168224299065,0.8995633187772926,"[[ 74  19]
 [  4 103]]"
0.845,0.8376068376068376,0.8909090909090909,0.8634361233480177,"[[71 19]
 [12 98]]"
0.87,0.8189655172413793,0.95,0.8796296296296297,"[[79 21]
 [ 5 95]]"
0.905,0.8739495798319328,0.9629629629629629,0.9162995594713657,"[[ 77  15]
 [  4 104]]"
0.83,0.808695652173913,0.8857142857142857,0.8454545454545455,"[[73 22]
 [12 93]]"
0.88,0.8333333333333334,0.9615384615384616,0.8928571428571429,"[[ 76  20]
 [  4 100]]"
0.905,0.8983050847457628,0.9380530973451328,0.9177489177489178,"[[ 75  12]
 [  7 106]]"
0.885,0.864406779661017,0.9357798165137615,0.8986784140969163,"[[ 75  16]
 [  7 102]]"
0.905,0.8780487804878049,0.9642857142857143,0.9191489361702128,"[[ 73  15]
 [  4 108]]"
0.895,0.8571428571428571,0.9622641509433962,0.9066666666666666,"[[ 77  17]
 [  4 102]]"
0.87,0.8728813559322034,0.9035087719298246,0.8879310344827587,"[[ 71  15]
 [ 11 103]]"
0.905,0.8839285714285714,0.9428571428571428,0.9124423963133641,"[[82 13]
 [ 6 99]]"
0.855,0.8305084745762712,0.9158878504672897,0.8711111111111111,"[[73 20]
 [ 9 98]]"
0.855,0.8145161290322581,0.9439252336448598,0.8744588744588745,"[[ 70  23]
 [  6 101]]"
0.86,0.7844827586206896,0.9680851063829787,0.8666666666666667,"[[81 25]
 [ 3 91]]"
0.88,0.8148148148148148,0.9565217391304348,0.88,"[[88 20]
 [ 4 88]]"
0.855,0.8303571428571429,0.9029126213592233,0.8651162790697674,"[[78 19]
 [10 93]]"
0.88,0.8583333333333333,0.9363636363636364,0.8956521739130435,"[[ 73  17]
 [  7 103]]"
0.91,0.8679245283018868,0.9583333333333334,0.9108910891089109,"[[90 14]
 [ 4 92]]"
0.86,0.8455284552845529,0.9203539823008849,0.8813559322033898,"[[ 68  19]
 [  9 104]]"
0.92,0.8773584905660378,0.96875,0.9207920792079208,"[[91 13]
 [ 3 93]]"
0.88,0.8608695652173913,0.9252336448598131,0.8918918918918919,"[[77 16]
 [ 8 99]]"
0.855,0.8559322033898306,0.8938053097345132,0.8744588744588745,"[[ 70  17]
 [ 12 101]]"
0.885,0.8548387096774194,0.954954954954955,0.902127659574468,"[[ 71  18]
 [  5 106]]"
0.91,0.8761904761904762,0.9484536082474226,0.9108910891089109,"[[90 13]
 [ 5 92]]"
0.885,0.8770491803278688,0.9304347826086956,0.9029535864978903,"[[ 70  15]
 [  8 107]]"
0.865,0.8617886178861789,0.9137931034482759,0.8870292887029289,"[[ 67  17]
 [ 10 106]]"
0.89,0.8620689655172413,0.9433962264150944,0.9009009009009009,"[[ 78  16]
 [  6 100]]"
0.865,0.84,0.9375,0.8860759493670886,"[[ 68  20]
 [  7 105]]"
0.86,0.8264462809917356,0.9345794392523364,0.8771929824561403,"[[ 72  21]
 [  7 100]]"
0.88,0.859504132231405,0.9369369369369369,0.896551724137931,"[[ 72  17]
 [  7 104]]"
0.885,0.8434782608695652,0.9509803921568627,0.8940092165898618,"[[80 18]
 [ 5 97]]"
0.895,0.8793103448275862,0.9357798165137615,0.9066666666666666,"[[ 77  14]
 [  7 102]]"
0.895,0.8728813559322034,0.944954128440367,0.9074889867841409,"[[ 76  15]
 [  6 103]]"
0.885,0.8389830508474576,0.9611650485436893,0.8959276018099548,"[[78 19]
 [ 4 99]]"
0.835,0.7982456140350878,0.900990099009901,0.8465116279069768,"[[76 23]
 [10 91]]"
0.915,0.9112903225806451,0.9495798319327731,0.9300411522633745,"[[ 70  11]
 [  6 113]]"
0.86,0.8130841121495327,0.9157894736842105,0.8613861386138614,"[[85 20]
 [ 8 87]]"
0.885,0.8512396694214877,0.9537037037037037,0.8995633187772926,"[[ 74  18]
 [  5 103]]"
0.84,0.7948717948717948,0.9207920792079208,0.8532110091743119,"[[75 24]
 [ 8 93]]"
0.87,0.8666666666666667,0.9122807017543859,0.8888888888888888,"[[ 70  16]
 [ 10 104]]"
0.88,0.8487394957983193,0.9439252336448598,0.8938053097345132,"[[ 75  18]
 [  6 101]]"
0.895,0.8762886597938144,0.9042553191489362,0.8900523560209425,"[[94 12]
 [ 9 85]]"
0.855,0.8145161290322581,0.9439252336448598,0.8744588744588745,"[[ 70  23]
 [  6 101]]"
0.9,0.8728813559322034,0.9537037037037037,0.911504424778761,"[[ 77  15]
 [  5 103]]"
0.875,0.8780487804878049,0.9152542372881356,0.8962655601659751,"[[ 67  15]
 [ 10 108]]"
0.835,0.7889908256880734,0.8958333333333334,0.8390243902439024,"[[81 23]
 [10 86]]"
0.9,0.8879310344827587,0.9363636363636364,0.911504424778761,"[[ 77  13]
 [  7 103]]"
0.855,0.8429752066115702,0.9107142857142857,0.8755364806866953,"[[ 69  19]
 [ 10 102]]"
0.91,0.8782608695652174,0.9619047619047619,0.9181818181818182,"[[ 81  14]
 [  4 101]]"
0.84,0.7565217391304347,0.9560439560439561,0.8446601941747572,"[[81 28]
 [ 4 87]]"
0.875,0.8392857142857143,0.9306930693069307,0.8826291079812206,"[[81 18]
 [ 7 94]]"
0.855,0.7851239669421488,0.9693877551020408,0.867579908675799,"[[76 26]
 [ 3 95]]"
0.855,0.8642857142857143,0.9236641221374046,0.8929889298892989,"[[ 50  19]
 [ 10 121]]"
0.87,0.8512396694214877,0.9279279279279279,0.8879310344827587,"[[ 71  18]
 [  8 103]]"
0.855,0.8235294117647058,0.9245283018867925,0.8711111111111111,"[[73 21]
 [ 8 98]]"
0.865,0.888,0.8951612903225806,0.891566265060241,"[[ 62  14]
 [ 13 111]]"
0.83,0.7931034482758621,0.9019607843137255,0.8440366972477065,"[[74 24]
 [10 92]]"
0.885,0.8165137614678899,0.967391304347826,0.8855721393034826,"[[88 20]
 [ 3 89]]"
0.86,0.7850467289719626,0.9438202247191011,0.8571428571428571,"[[88 23]
 [ 5 84]]"
0.865,0.8181818181818182,0.9278350515463918,0.8695652173913043,"[[83 20]
 [ 7 90]]"
0.885,0.8682170542635659,0.9491525423728814,0.9068825910931174,"[[ 65  17]
 [  6 112]]"
0.88,0.8442622950819673,0.9537037037037037,0.8956521739130435,"[[ 73  19]
 [  5 103]]"
0.92,0.9117647058823529,0.93,0.9207920792079208,"[[91  9]
 [ 7 93]]"
0.865,0.8666666666666667,0.9043478260869565,0.8851063829787233,"[[ 69  16]
 [ 11 104]]"
0.88,0.8434782608695652,0.941747572815534,0.8899082568807339,"[[79 18]
 [ 6 97]]"
0.87,0.8421052631578947,0.9230769230769231,0.8807339449541285,"[[78 18]
 [ 8 96]]"
0.845,0.808695652173913,0.9117647058823529,0.8571428571428571,"[[76 22]
 [ 9 93]]"
0.875,0.864406779661017,0.918918918918919,0.8908296943231441,"[[ 73  16]
 [  9 102]]"
0.885,0.8617886178861789,0.9464285714285714,0.902127659574468,"[[ 71  17]
 [  6 106]]"
0.865,0.8245614035087719,0.9306930693069307,0.8744186046511628,"[[79 20]
 [ 7 94]]"
0.88,0.859504132231405,0.9369369369369369,0.896551724137931,"[[ 72  17]
 [  7 104]]"
0.89,0.864406779661017,0.9444444444444444,0.9026548672566371,"[[ 76  16]
 [  6 102]]"
0.885,0.8389830508474576,0.9611650485436893,0.8959276018099548,"[[78 19]
 [ 4 99]]"
0.875,0.8403361344537815,0.9433962264150944,0.8888888888888888,"[[ 75  19]
 [  6 100]]"
0.9,0.8596491228070176,0.9607843137254902,0.9074074074074074,"[[82 16]
 [ 4 98]]"
0.925,0.8899082568807339,0.97,0.9282296650717703,"[[88 12]
 [ 3 97]]"
0.9,0.8839285714285714,0.9339622641509434,0.908256880733945,"[[81 13]
 [ 7 99]]"
0.915,0.9159663865546218,0.9396551724137931,0.9276595744680851,"[[ 74  10]
 [  7 109]]"
0.855,0.808695652173913,0.93,0.8651162790697674,"[[78 22]
 [ 7 93]]"
0.865,0.8629032258064516,0.9145299145299145,0.8879668049792531,"[[ 66  17]
 [ 10 107]]"
0.905,0.8839285714285714,0.9428571428571428,0.9124423963133641,"[[82 13]
 [ 6 99]]"
0.875,0.825,0.9611650485436893,0.8878923766816144,"[[76 21]
 [ 4 99]]"
0.905,0.8918918918918919,0.9339622641509434,0.9124423963133641,"[[82 12]
 [ 7 99]]"
0.875,0.8407079646017699,0.9313725490196079,0.8837209302325582,"[[80 18]
 [ 7 95]]"
0.885,0.8790322580645161,0.9316239316239316,0.9045643153526971,"[[ 68  15]
 [  8 109]]"
0.89,0.8878504672897196,0.9047619047619048,0.8962264150943396,"[[83 12]
 [10 95]]"
0.88,0.8699186991869918,0.9304347826086956,0.8991596638655462,"[[ 69  16]
 [  8 107]]"
0.925,0.8888888888888888,0.9696969696969697,0.927536231884058,"[[89 12]
 [ 3 96]]"
0.915,0.8727272727272727,0.9696969696969697,0.9186602870813397,"[[87 14]
 [ 3 96]]"
0.855,0.8148148148148148,0.9072164948453608,0.8585365853658536,"[[83 20]
 [ 9 88]]"
0.89,0.8646616541353384,0.9663865546218487,0.9126984126984127,"[[ 63  18]
 [  4 115]]"
0.885,0.8508771929824561,0.941747572815534,0.8940092165898618,"[[80 17]
 [ 6 97]]"
0.905,0.9026548672566371,0.9272727272727272,0.9147982062780269,"[[ 79  11]
 [  8 102]]"
0.89,0.8699186991869918,0.9469026548672567,0.9067796610169492,"[[ 71  16]
 [  6 107]]"
0.91,0.9142857142857143,0.9142857142857143,0.9142857142857143,"[[86  9]
 [ 9 96]]"
0.875,0.8392857142857143,0.9306930693069307,0.8826291079812206,"[[81 18]
 [ 7 94]]"
0.865,0.8814814814814815,0.9153846153846154,0.8981132075471698,"[[ 54  16]
 [ 11 119]]"
0.85,0.819672131147541,0.9259259259259259,0.8695652173913043,"[[ 70  22]
 [  8 100]]"
0.905,0.8828828828828829,0.9423076923076923,0.9116279069767442,"[[83 13]
 [ 6 98]]"
0.875,0.8508771929824561,0.9238095238095239,0.8858447488584474,"[[78 17]
 [ 8 97]]"
0.88,0.8878504672897196,0.8878504672897196,0.8878504672897196,"[[81 12]
 [12 95]]"
0.905,0.911504424778761,0.9196428571428571,0.9155555555555556,"[[ 78  10]
 [  9 103]]"
0.91,0.8849557522123894,0.9523809523809523,0.9174311926605505,"[[ 82  13]
 [  5 100]]"
0.875,0.8260869565217391,0.95,0.8837209302325582,"[[80 20]
 [ 5 95]]"
0.875,0.864406779661017,0.918918918918919,0.8908296943231441,"[[ 73  16]
 [  9 102]]"
0.865,0.85,0.918918918918919,0.8831168831168831,"[[ 71  18]
 [  9 102]]"
0.895,0.8521739130434782,0.9607843137254902,0.9032258064516129,"[[81 17]
 [ 4 98]]"
0.87,0.8349514563106796,0.9052631578947369,0.8686868686868687,"[[88 17]
 [ 9 86]]"
0.885,0.9019607843137255,0.8761904761904762,0.8888888888888888,"[[85 10]
 [13 92]]"
0.85,0.8050847457627118,0.9313725490196079,0.8636363636363636,"[[75 23]
 [ 7 95]]"
0.875,0.8173076923076923,0.9340659340659341,0.8717948717948718,"[[90 19]
 [ 6 85]]"
0.88,0.8608695652173913,0.9252336448598131,0.8918918918918919,"[[77 16]
 [ 8 99]]"
0.865,0.825,0.9428571428571428,0.88,"[[74 21]
 [ 6 99]]"
0.875,0.8521739130434782,0.9245283018867925,0.8868778280542986,"[[77 17]
 [ 8 98]]"
0.89,0.8839285714285714,0.9166666666666666,0.9,"[[79 13]
 [ 9 99]]"
0.89,0.8275862068965517,0.9795918367346939,0.897196261682243,"[[82 20]
 [ 2 96]]"
0.88,0.864406779661017,0.9272727272727272,0.8947368421052632,"[[ 74  16]
 [  8 102]]"
0.88,0.8547008547008547,0.9345794392523364,0.8928571428571429,"[[ 76  17]
 [  7 100]]"
0.9,0.8803418803418803,0.944954128440367,0.911504424778761,"[[ 77  14]
 [  6 103]]"
0.845,0.8135593220338984,0.9142857142857143,0.8609865470852018,"[[73 22]
 [ 9 96]]"
0.885,0.8536585365853658,0.9545454545454546,0.9012875536480687,"[[ 72  18]
 [  5 105]]"
0.875,0.8376068376068376,0.9423076923076923,0.8868778280542986,"[[77 19]
 [ 6 98]]"
0.93,0.8928571428571429,0.9803921568627451,0.9345794392523364,"[[ 86  12]
 [  2 100]]"
0.905,0.8738738738738738,0.9509803921568627,0.9107981220657277,"[[84 14]
 [ 5 97]]"
0.875,0.8306451612903226,0.9626168224299065,0.8917748917748918,"[[ 72  21]
 [  4 103]]"
0.835,0.7567567567567568,0.9333333333333333,0.835820895522388,"[[83 27]
 [ 6 84]]"
0.885,0.8760330578512396,0.9298245614035088,0.902127659574468,"[[ 71  15]
 [  8 106]]"
0.87,0.8571428571428571,0.9310344827586207,0.8925619834710744,"[[ 66  18]
 [  8 108]]"
