accuracy,precision,recall,f1,confusion_matrix
0.855,0.8050847457627118,0.9405940594059405,0.867579908675799,"[[76 23]
 [ 6 95]]"
0.825,0.7966101694915254,0.8952380952380953,0.8430493273542601,"[[71 24]
 [11 94]]"
0.84,0.7966101694915254,0.9215686274509803,0.8545454545454545,"[[74 24]
 [ 8 94]]"
0.85,0.8333333333333334,0.9210526315789473,0.875,"[[ 65  21]
 [  9 105]]"
0.845,0.7910447761194029,0.9724770642201835,0.8724279835390947,"[[ 63  28]
 [  3 106]]"
0.845,0.825,0.908256880733945,0.8646288209606987,"[[70 21]
 [10 99]]"
0.865,0.8267716535433071,0.9545454545454546,0.8860759493670886,"[[ 68  22]
 [  5 105]]"
0.86,0.8709677419354839,0.9,0.8852459016393442,"[[ 64  16]
 [ 12 108]]"
0.88,0.8442622950819673,0.9537037037037037,0.8956521739130435,"[[ 73  19]
 [  5 103]]"
0.88,0.8347826086956521,0.9504950495049505,0.8888888888888888,"[[80 19]
 [ 5 96]]"
0.84,0.8062015503875969,0.9369369369369369,0.8666666666666667,"[[ 64  25]
 [  7 104]]"
0.86,0.8083333333333333,0.9509803921568627,0.8738738738738738,"[[75 23]
 [ 5 97]]"
0.86,0.8712121212121212,0.9126984126984127,0.8914728682170543,"[[ 57  17]
 [ 11 115]]"
0.86,0.8103448275862069,0.94,0.8703703703703703,"[[78 22]
 [ 6 94]]"
0.885,0.8596491228070176,0.9333333333333333,0.8949771689497716,"[[79 16]
 [ 7 98]]"
0.855,0.8050847457627118,0.9405940594059405,0.867579908675799,"[[76 23]
 [ 6 95]]"
0.875,0.8365384615384616,0.9157894736842105,0.8743718592964824,"[[88 17]
 [ 8 87]]"
0.885,0.8403361344537815,0.9615384615384616,0.8968609865470852,"[[ 77  19]
 [  4 100]]"
0.86,0.8407079646017699,0.9047619047619048,0.8715596330275229,"[[77 18]
 [10 95]]"
0.845,0.8547008547008547,0.8771929824561403,0.8658008658008658,"[[ 69  17]
 [ 14 100]]"
0.85,0.8083333333333333,0.9326923076923077,0.8660714285714286,"[[73 23]
 [ 7 97]]"
0.89,0.9026548672566371,0.9026548672566371,0.9026548672566371,"[[ 76  11]
 [ 11 102]]"
0.865,0.8487394957983193,0.9181818181818182,0.8820960698689956,"[[ 72  18]
 [  9 101]]"
0.84,0.7631578947368421,0.9456521739130435,0.8446601941747572,"[[81 27]
 [ 5 87]]"
0.875,0.824,0.9716981132075472,0.8917748917748918,"[[ 72  22]
 [  3 103]]"
0.865,0.828125,0.954954954954955,0.8870292887029289,"[[ 67  22]
 [  5 106]]"
0.86,0.8504672897196262,0.883495145631068,0.8666666666666667,"[[81 16]
 [12 91]]"
0.87,0.8189655172413793,0.95,0.8796296296296297,"[[79 21]
 [ 5 95]]"
0.86,0.8189655172413793,0.9313725490196079,0.8715596330275229,"[[77 21]
 [ 7 95]]"
0.9,0.9099099099099099,0.9099099099099099,0.9099099099099099,"[[ 79  10]
 [ 10 101]]"
0.835,0.7899159663865546,0.9215686274509803,0.8506787330316742,"[[73 25]
 [ 8 94]]"
0.87,0.8290598290598291,0.941747572815534,0.8818181818181818,"[[77 20]
 [ 6 97]]"
0.885,0.8648648648648649,0.9230769230769231,0.8930232558139535,"[[81 15]
 [ 8 96]]"
0.835,0.7431192660550459,0.9418604651162791,0.8307692307692308,"[[86 28]
 [ 5 81]]"
0.815,0.7523809523809524,0.8777777777777778,0.8102564102564103,"[[84 26]
 [11 79]]"
0.85,0.8448275862068966,0.8909090909090909,0.8672566371681416,"[[72 18]
 [12 98]]"
0.885,0.8608695652173913,0.9339622641509434,0.8959276018099548,"[[78 16]
 [ 7 99]]"
0.86,0.8925619834710744,0.8780487804878049,0.8852459016393442,"[[ 64  13]
 [ 15 108]]"
0.89,0.868421052631579,0.9339622641509434,0.9,"[[79 15]
 [ 7 99]]"
0.855,0.8166666666666667,0.9333333333333333,0.8711111111111111,"[[73 22]
 [ 7 98]]"
0.85,0.8017241379310345,0.93,0.8611111111111112,"[[77 23]
 [ 7 93]]"
0.855,0.7982456140350878,0.9381443298969072,0.8625592417061612,"[[80 23]
 [ 6 91]]"
0.87,0.8650793650793651,0.923728813559322,0.8934426229508197,"[[ 65  17]
 [  9 109]]"
0.865,0.8490566037735849,0.8910891089108911,0.8695652173913043,"[[83 16]
 [11 90]]"
0.885,0.8771929824561403,0.9174311926605505,0.8968609865470852,"[[ 77  14]
 [  9 100]]"
