accuracy,precision,recall,f1,confusion_matrix
0.875,0.8559322033898306,0.926605504587156,0.8898678414096917,"[[ 74  17]
 [  8 101]]"
0.845,0.8135593220338984,0.9142857142857143,0.8609865470852018,"[[73 22]
 [ 9 96]]"
0.89,0.8782608695652174,0.926605504587156,0.9017857142857143,"[[ 77  14]
 [  8 101]]"
0.835,0.782258064516129,0.941747572815534,0.8546255506607929,"[[70 27]
 [ 6 97]]"
0.895,0.9008264462809917,0.923728813559322,0.9121338912133892,"[[ 70  12]
 [  9 109]]"
0.865,0.8211382113821138,0.9528301886792453,0.8820960698689956,"[[ 72  22]
 [  5 101]]"
0.835,0.7964601769911505,0.9,0.8450704225352113,"[[77 23]
 [10 90]]"
0.825,0.8015873015873016,0.9099099099099099,0.8523206751054853,"[[ 64  25]
 [ 10 101]]"
0.86,0.8270676691729323,0.9565217391304348,0.8870967741935484,"[[ 62  23]
 [  5 110]]"
0.87,0.831858407079646,0.9306930693069307,0.8785046728971962,"[[80 19]
 [ 7 94]]"
0.855,0.8306451612903226,0.9279279279279279,0.8765957446808511,"[[ 68  21]
 [  8 103]]"
0.86,0.8062015503875969,0.9719626168224299,0.8813559322033898,"[[ 68  25]
 [  3 104]]"
0.88,0.859375,0.9482758620689655,0.9016393442622951,"[[ 66  18]
 [  6 110]]"
0.905,0.875,0.963302752293578,0.9170305676855895,"[[ 76  15]
 [  4 105]]"
0.885,0.8582677165354331,0.956140350877193,0.9045643153526971,"[[ 68  18]
 [  5 109]]"
0.84,0.8267716535433071,0.9130434782608695,0.8677685950413223,"[[ 63  22]
 [ 10 105]]"
0.855,0.7936507936507936,0.970873786407767,0.8733624454148472,"[[ 71  26]
 [  3 100]]"
0.865,0.819672131147541,0.9523809523809523,0.8810572687224669,"[[ 73  22]
 [  5 100]]"
0.87,0.8203125,0.9722222222222222,0.8898305084745762,"[[ 69  23]
 [  3 105]]"
0.885,0.8449612403100775,0.9732142857142857,0.9045643153526971,"[[ 68  20]
 [  3 109]]"
0.88,0.8387096774193549,0.9629629629629629,0.896551724137931,"[[ 72  20]
 [  4 104]]"
0.875,0.8017241379310345,0.9789473684210527,0.8815165876777251,"[[82 23]
 [ 2 93]]"
0.86,0.828125,0.9464285714285714,0.8833333333333333,"[[ 66  22]
 [  6 106]]"
0.88,0.8333333333333334,0.9722222222222222,0.8974358974358975,"[[ 71  21]
 [  3 105]]"
0.845,0.803030303030303,0.954954954954955,0.8724279835390947,"[[ 63  26]
 [  5 106]]"
0.86,0.8095238095238095,0.9622641509433962,0.8793103448275862,"[[ 70  24]
 [  4 102]]"
0.875,0.8508771929824561,0.9238095238095239,0.8858447488584474,"[[78 17]
 [ 8 97]]"
0.865,0.819672131147541,0.9523809523809523,0.8810572687224669,"[[ 73  22]
 [  5 100]]"
0.84,0.775,0.9489795918367347,0.8532110091743119,"[[75 27]
 [ 5 93]]"
0.86,0.8429752066115702,0.918918918918919,0.8793103448275862,"[[ 70  19]
 [  9 102]]"
0.84,0.8153846153846154,0.9298245614035088,0.8688524590163934,"[[ 62  24]
 [  8 106]]"
0.855,0.8082191780821918,0.9915966386554622,0.8905660377358491,"[[ 53  28]
 [  1 118]]"
0.86,0.8181818181818182,0.9428571428571428,0.8761061946902655,"[[73 22]
 [ 6 99]]"
0.88,0.8455284552845529,0.9541284403669725,0.896551724137931,"[[ 72  19]
 [  5 104]]"
0.85,0.8114754098360656,0.9339622641509434,0.868421052631579,"[[71 23]
 [ 7 99]]"
0.85,0.7894736842105263,0.9813084112149533,0.875,"[[ 65  28]
 [  2 105]]"
0.865,0.7961165048543689,0.9318181818181818,0.8586387434554974,"[[91 21]
 [ 6 82]]"
0.875,0.8405797101449275,0.9747899159663865,0.9027237354085603,"[[ 59  22]
 [  3 116]]"
0.875,0.8166666666666667,0.9702970297029703,0.8868778280542986,"[[77 22]
 [ 3 98]]"
0.845,0.8032786885245902,0.9333333333333333,0.8634361233480177,"[[71 24]
 [ 7 98]]"
0.83,0.7786885245901639,0.9313725490196079,0.8482142857142857,"[[71 27]
 [ 7 95]]"
0.84,0.8203125,0.9210526315789473,0.8677685950413223,"[[ 63  23]
 [  9 105]]"
0.9,0.856,0.981651376146789,0.9145299145299145,"[[ 73  18]
 [  2 107]]"
0.845,0.8046875,0.944954128440367,0.869198312236287,"[[ 66  25]
 [  6 103]]"
0.855,0.7956204379562044,0.990909090909091,0.8825910931174089,"[[ 62  28]
 [  1 109]]"
0.935,0.9212598425196851,0.975,0.9473684210526315,"[[ 70  10]
 [  3 117]]"
0.895,0.84251968503937,0.9907407407407407,0.9106382978723404,"[[ 72  20]
 [  1 107]]"
0.855,0.8157894736842105,0.9207920792079208,0.8651162790697674,"[[78 21]
 [ 8 93]]"
0.865,0.8134328358208955,0.9819819819819819,0.889795918367347,"[[ 64  25]
 [  2 109]]"
0.845,0.784,0.9607843137254902,0.8634361233480177,"[[71 27]
 [ 4 98]]"
0.87,0.8571428571428571,0.9523809523809523,0.9022556390977443,"[[ 54  20]
 [  6 120]]"
0.87,0.8135593220338984,0.96,0.8807339449541285,"[[78 22]
 [ 4 96]]"
0.88,0.8292682926829268,0.9714285714285714,0.8947368421052632,"[[ 74  21]
 [  3 102]]"
0.835,0.7741935483870968,0.9504950495049505,0.8533333333333334,"[[71 28]
 [ 5 96]]"
0.875,0.8070175438596491,0.968421052631579,0.8803827751196173,"[[83 22]
 [ 3 92]]"
0.88,0.8225806451612904,0.9807692307692307,0.8947368421052632,"[[ 74  22]
 [  2 102]]"
0.86,0.808,0.9619047619047619,0.8782608695652174,"[[ 71  24]
 [  4 101]]"
0.875,0.8345864661654135,0.9736842105263158,0.8987854251012146,"[[ 64  22]
 [  3 111]]"
0.875,0.8264462809917356,0.9615384615384616,0.8888888888888888,"[[ 75  21]
 [  4 100]]"
0.895,0.8709677419354839,0.9557522123893806,0.9113924050632911,"[[ 71  16]
 [  5 108]]"
0.885,0.8372093023255814,0.9818181818181818,0.9037656903765691,"[[ 69  21]
 [  2 108]]"
0.8,0.7166666666666667,0.9347826086956522,0.8113207547169812,"[[74 34]
 [ 6 86]]"
0.895,0.8455284552845529,0.9811320754716981,0.9082969432314411,"[[ 75  19]
 [  2 104]]"
0.82,0.7697841726618705,0.963963963963964,0.856,"[[ 57  32]
 [  4 107]]"
0.865,0.8220338983050848,0.941747572815534,0.8778280542986425,"[[76 21]
 [ 6 97]]"
0.875,0.8151260504201681,0.97,0.8858447488584474,"[[78 22]
 [ 3 97]]"
0.89,0.8389830508474576,0.9705882352941176,0.9,"[[79 19]
 [ 3 99]]"
0.855,0.8253968253968254,0.9369369369369369,0.8776371308016878,"[[ 67  22]
 [  7 104]]"
0.865,0.8,0.9803921568627451,0.8810572687224669,"[[ 73  25]
 [  2 100]]"
0.89,0.8403361344537815,0.970873786407767,0.9009009009009009,"[[ 78  19]
 [  3 100]]"
0.865,0.8181818181818182,0.9519230769230769,0.88,"[[74 22]
 [ 5 99]]"
0.855,0.7522123893805309,0.9883720930232558,0.8542713567839196,"[[86 28]
 [ 1 85]]"
0.825,0.7391304347826086,0.9444444444444444,0.8292682926829268,"[[80 30]
 [ 5 85]]"
0.855,0.824,0.9363636363636364,0.8765957446808511,"[[ 68  22]
 [  7 103]]"
0.87,0.8278688524590164,0.9528301886792453,0.8859649122807017,"[[ 73  21]
 [  5 101]]"
0.885,0.890625,0.926829268292683,0.9083665338645418,"[[ 63  14]
 [  9 114]]"
0.835,0.8348623853211009,0.8584905660377359,0.8465116279069768,"[[76 18]
 [15 91]]"
0.865,0.8145161290322581,0.9619047619047619,0.8820960698689956,"[[ 72  23]
 [  4 101]]"
0.88,0.8392857142857143,0.94,0.8867924528301887,"[[82 18]
 [ 6 94]]"
0.845,0.775,0.9587628865979382,0.8571428571428571,"[[76 27]
 [ 4 93]]"
0.88,0.8507462686567164,0.9661016949152542,0.9047619047619048,"[[ 62  20]
 [  4 114]]"
0.885,0.8421052631578947,0.9504950495049505,0.8930232558139535,"[[81 18]
 [ 5 96]]"
0.905,0.875,0.963302752293578,0.9170305676855895,"[[ 76  15]
 [  4 105]]"
0.835,0.8032786885245902,0.9158878504672897,0.8558951965065502,"[[69 24]
 [ 9 98]]"
0.88,0.8235294117647058,0.9702970297029703,0.8909090909090909,"[[78 21]
 [ 3 98]]"
0.885,0.8512396694214877,0.9537037037037037,0.8995633187772926,"[[ 74  18]
 [  5 103]]"
0.845,0.788135593220339,0.9393939393939394,0.8571428571428571,"[[76 25]
 [ 6 93]]"
0.85,0.8,0.9523809523809523,0.8695652173913043,"[[ 70  25]
 [  5 100]]"
0.865,0.8429752066115702,0.9272727272727272,0.8831168831168831,"[[ 71  19]
 [  8 102]]"
